age,gender,category,content,answer_category,answer_content,points
5歳,男の子,哲学系,漢字は誰が作ったの？,ママ・パパ向け,漢字というのはもともと中国で使われていた文字です。日本には言葉がなかったので中国のをそのまま持ってきました。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,計算は誰が作ったの？,ママ・パパ向け,国によって計算のしかたは違ってきますが日本は今から800年ほど前に、アラビア人が使っていた計算方法がもとになっているのです。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,どうしてレモンは酸っぱいの？,ママ・パパ向け,レモンはあまみはほとんどないかわりに酸味がとても強いのです。それは、酸味のもとになるクエン酸というものがたくさんふくまれているからです。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,おばけはいるの？,こども向け,はっきりしたことは言えないけどカッパなどの妖怪は人間が考えたものであってお化けは実際にはいないと考えてもいい。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,雪男はいるの？,こども向け,はっきりしたことは言えないけど写真は発見されてても実際に捕まったりしてないからいないと考えてもいい。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,一日24時間というのは誰が考えたの？,こども向け,メソポタミアという所に住んでいた人たちによって、最初に決められたんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,日本には何人の人が住んでるの？,こども向け,"およそ１億２３００万人といわれているんだよ。
 
 ２０年前の日本は約１億人ほどだったんだよ。",短くまとめて言うことがポイントです。
5歳,男の子,科学系,人魚はいるの？,こども向け,人魚は人間が考えたものであって実際にはいないんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,ネッシーはいるの？,こども向け,本当のところはまだはっきりしてなくてわからないけどいないと考えてもいい。,短くまとめて言うことがポイントです。
5歳,女の子,自然系,どうしておじいちゃんは死んじゃったの,こども向け,一昨年おじいちゃんは他界しました。元気だったおじいちゃんが一体どこにいったのかとても気になっていたみたいです。おじいちゃんが天国と言う場所に行ったんだよと教えました。,天国はとても楽しい場所なんだよと教えました。お花畑があっておじいちゃんはいっぱい遊んでいるんだよと教えました。子供はおじいちゃんが楽しく遊んでいることで安心感を得たみたいです。
5歳,男の子,自然系,恐竜はいるの？,こども向け,骨が発見されてるから間違いなく昔はいたよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,数字に終わりはあるの？,こども向け,数字には無限に大きなものが存在します。したがって、一番大きな数字や、数字の終わりというのはないんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,火の玉は存在するの？,こども向け,火の玉は本当にあるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,火の玉ってなに？,こども向け,死んだ人の魂なんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,どうしてすもう前に塩をまくの？,こども向け,日本人は、昔から塩にはものを清める働きがあると信じてきたの。だから、力士が塩をまくのは、土俵を清めるためなんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,世界にはいくつ国があるの？,こども向け,正確な数を言うことはできないけどおよその数ならば、現在約170ほどあるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,漢字はいくつあるの？,こども向け,正確にはわからないけど最低でも五万はあるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,鉛筆の芯は何でできているの？,こども向け,黒鉛でできているんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,チョコレートは何からできているの？,こども向け,カカオという豆からできているんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,ジュースばかり飲むと骨が溶けるの？,こども向け,ジュース飲みすぎると骨は溶けないけど弱くなってしまうんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,電話は誰が発明したの？,こども向け,電話は1876年にアメリカのグラハム・ベルという人が発明したんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,日常系,うどんはなんで茹でるのか,こども向け,茹でると美味しくなるから,分かりやすい言葉で伝えます
5歳,男の子,日常系,どうして早寝早起きないといけないの？,こども向け,"あなたが寝ている間、からだの中では、一生懸命大きくなろうとからだの中のいろんな所がお仕事しているんだ。起きている時間の間にやったことを頭の中の引き出しに片付けようとしたり、背が高くなるように栄養や骨をを作る工場が働いたり、大人の歯を作るために口の中で工事もしてるんだよ。そのためには寝るってことはとても大事なこと。
 
 寝ないとこういったことが全部できなくなっちゃうんだ。起きて遊んだりごはんやおやつを食べるのと同じくらい寝ることも大切だよ。毎日同じような時間に起きて寝ることでからだの中の沢山の工場もあなたが大きくなるためのお仕事できてるんだよ。
 
 もし、早寝早起きをせずに、好きなときに起きて好きなときに寝るようにしていたらどうなると思う？","起きて活動することも大事だけど、それと同じくらい寝ることも大切であること。
 
 早寝早起きをして、一定のリズムを作ることで丈夫な体を作ることを意識した。"
5歳,男の子,科学系,テレビはいつ誰が作ったの？,こども向け,誰がテレビ作ったのかははっきりしてなくて、でもテレビらしきものを初めてつくったのはイギリスのベアードという人で、1925年のことといわれているんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,絵の具の始まりはなに？,こども向け,赤や黒や黄色の土など色のついた「どろ」だったんだよ。,短くまとめて言うことがポイントです。
5歳,女の子,自然系,なんでおばあちゃんとママは仲悪いの,ママ・パパ向け,"嫁と姑は永遠のテーマです。仲良くしたいと思っているのですが何しろ何をしても面白くないみたいです。
 
 子供には仲が悪いことがちゃんと分かっていました。",子供の目はごまかせないなと思いました。会ったときだけは上部で仲の良いふりをしていたのですが険悪なムードが子供には分かるのでしょう。もっと歩み寄って仲良くしないといけないなと思いました。
5歳,男の子,哲学系,どうして幼稚園に行かないと行けないの。,こども向け,人はたくさんの友達を作るために生まれてきたんだよ。パパとママも最初は友達になれて、結婚したから、いま(子どもの名前)が生まれて生きているんだよ。いろんな友達を作るとこれから楽しいことがいっぱいあるし、人間として成長するためにまずは幼稚園に行くんだよ。,勉強よりも何より、まずは人と関わる大切さ、教育方針の基となる軸を伝えることができるような質問だったと思います。最初は幼稚園に行くことも怖がってしまうと思うので、友達ができると楽しいことがいっぱいあるということを明るく伝えることを意識しました。
5歳,男の子,自然系,何月から冬になるの？,こども向け,寒いなぁーーと感じる日が増えてきたら冬になるんだよ。,何月から何月が冬、という区切りではなく、季節というものは肌で感じるものだということを知って欲しかった。
5歳,男の子,日常系,なんで子供はコーヒーとかビールを飲んだらいけないの？,こども向け,"ぼくたちの身体はまだ小さいでしょ？ 大人には悪くないものでも、小さい身体のぼくたちには悪いものがあるの。 それが、コーヒーの中にあるカフェインっていうものとか、ビールだけじゃないけどお酒（アルコール）とかね。
 
 だから、そういうのは大きくなってからにするんだよ。",身近な大人が日常的に美味しそうに摂取しているものでも自分にとっては有害となり得るものが存在することを知らせること、具体的な名詞を用いて説明することで説得力を持たせることを意識しました。
5歳,男の子,日常系,結婚すると赤ちゃんが生まれるの？,こども向け,ママとパパが結婚して好き好きだったら神様がお空から見てくれていて、赤ちゃんを送ってくれるんだよ。,子どもが納得いくように理解度を確認しながらゆっくり話しました。
5歳,男の子,日常系,どうして学校や幼稚園に行かなきゃいけないの？,こども向け,おうちではできないことや、幼稚園でしか学べないことがたくさんあるんだよ。お友達と外でドッジボールしたり、みんなで一緒に歌ったりおうちではできないでしょ？,幼稚園や学校は楽しいところなんだよ。と言うことが伝わるように回答しました。
5歳,女の子,自然系,ママみたいにきれいにお掃除できるようになりたい,ママ・パパ向け,子供が赤ちゃんの時は行き届かなかったのですが最近では年末のお掃除からかなり力を入れています。お掃除の神様はいます。。子供にはお掃除の神様がいるので一生懸命お掃除をしているんだよと教えています。子供の手はまだ小さいので大人のようにうまくはいきません。掃除を上手くなりたいと思っているのが本当に可愛いなと思います。,お掃除の神様がいると教えましたので身の回りの整理整頓が出来るようになりました。小さい体で一生懸命片付けているのを見て本当に可愛いなと思います。
5歳,女の子,日常系,どうして赤信号になると止まるの,こども向け,向こうから車がくるよね、みんな青でわたったら危ないよね。だから赤信号があってこうたいで止まるようになってるんだよ。,危なくないためにあることを伝えて交通安全ルールを理解するようにしていきたい。
5歳,女の子,哲学系,何のために生きているのか,こども向け,念のためだよ。,自分が子供の時に母にした質問です。楽しいことがこの先あるかもしれないから生きていたほうがいいよ。ということでした。今もそんな感じで生きています。
5歳,男の子,自然系,赤ちゃんってどうやって来るの？,ママ・パパ向け,ママのお腹の中にある赤ちゃんのもとと、パパの体の中の赤ちゃんのもとが出会って、たくさんの奇跡が起こると赤ちゃんが生まれるんだよ。,嘘はつかないで、ハッキリと伝える。濁すとよけいに気になり、聞いてはいけないことなんだと誤解してしまう。
5歳,男の子,日常系,どうしておしっこと一緒に血が出るの？,ママ・パパ向け,お母さんは女だから、毎月赤ちゃんが生まれるためにお腹を綺麗にするから出るんだよ。体の中の血がごみとかを一緒に出してくれるの。,生理中のお風呂がとても困ります。子供としては血が出る＝痛いなので、心配かけないよう深刻になりすぎないように、笑いながらフランクな雰囲気で話しました。
5歳,女の子,科学系,(ゲームをしていて)私も卵から生まれた後に足が生えたの？,こども向け,"人間はお母さんのお腹の中で体が全部出来上がるんだよ。
 
 だから、お母さんのお腹から生まれた時には手も足もあったよ。",面白い質問だなと思いましたが、子どもは本気で疑問に思っていることなので、こちらも真剣に答えるようにしました。ゲームと現実は違うのだということも小さいうちからわかっていてほしいので、わかりやすく丁寧に教えるようにしています。
5歳,女の子,日常系,ディズニー映画を見た後「ママのプリンスはもう来たの？」と聞かれました。,こども向け,"最初は「どうだと思う？」と答えました。「わからない」と言うので、夢を壊していいのか迷って「考えてみてから教えてあげる」と言っておきました。
 
 忘れるかな？と思っていたら数日後に同じ質問が。夢を壊していいのだろうかと思いながら「あそこにいる」と夫を指すと、「ああ！そういうことか！」と納得しておりました。",夢と現実は違うということが子供に伝わったかもしれない、我が家の面白エピソードです。
5歳,女の子,自然系,なんで夜になるとお空は暗くなるの？,こども向け,お空も人と同じで、頑張って働く時間と寝て身体を休める時間があるの。頑張って働く時間には太陽が出て明るくなって、人もたくさん働いてるでしょ。夜は太陽は居なくなって、人もお家に帰る人が多くなる。人もお風呂に入って、お布団で寝るよね。そうやって身体を休ませるの。お空が暗くなるのも、人が寝るのも、夜はしっかり休んで昼間に元気に動くためなんだよ。,昼間、元気に遊ぶためには、しっかり眠ることが必要だから、夜は早く寝ようねってことを教えるために、空のサイクルを使って説明しました。
5歳,女の子,日常系,横断歩道ではなんで手を挙げて渡るの？,こども向け,大きな車に乗ってると、横断歩道を渡っているあなたのことが見えないことがあるの。だから、しっかり手を挙げてその見えにくい運転手さんにも、今、横断歩道を渡っていることがしっかり見えるようにして、あなたが、車にひかれないようにしないといけないね。,車に対する意識付けと、道路を横断するときには、横断歩道を使うようにさせるために、このような説明をしました。
5歳,女の子,自然系,大人はどうして宿題をしないの？,こども向け,幼稚園の夏休みは宿題が大変多いです。子供は宿題をするのが好きではありません。ほとんど親が手伝っていると言っては過言ではありませんが子供は親が宿題をしないのが不思議みたいです。宿題のない代わりに外でお仕事しているんだよと教えています。,パパやママも小さい頃は宿題をいっぱいしてきたんだよと教えています。子供は大人は宿題をしなくていいなといつも思っています。宿題をしない代わりにお仕事をいっぱいしないとご飯を食べていけないんだよと教えています。
5歳,男の子,自然系,お母さんは何歳なの？,こども向け,38歳だよ,実年齢を言わないと、様々な場所で言われてしまうため、若い年齢は言えない。
5歳,男の子,日常系,あっ飛行機！寒くて風邪ひかないの？,こども向け,あの飛行機をよーく見てみろ。赤い服着てるだろ？あれがあったかいんだぞ。,赤色のセーターを着てるから風邪ひかないんだよ、と言いたかったが、子供が友達の子に言いふらして、後々バカにされないように言ったつもり。飛行機を擬人化する子供に、寒さを感じないとは言えなかった。
5歳,女の子,日常系,どうして幼稚園にお化粧をして行ったらだめなの？,こども向け,ひとりがお化粧して行くと、みんなしたがるでしょ。うちではしてるけど、子供用のお化粧品持ってない子もいるし、しちゃいけないお家もあるよ。幼稚園におもちゃを持っていってはいけないのと同じだよ。幼稚園では幼稚園にあるもので遊んでね。お化粧はお家でしようね。,うちでなにげなくしていることでも、よそのお家では日常ではないこと、お友達が不公平感をもつことを伝えました。家や休みでは自由にお化粧をさせています。
5歳,女の子,自然系,どんぐり虫はどこから入るの？,こども向け,まだどんぐりの実が小さいときに小さい穴をあけて入って、どんぐりの中で実をたべて大きくなるよ。どんぐりが大きくなったら虫も大きくなって穴をあけて出てくるよ。,どんぐりゾウムシという虫がいて、どんぐりは初めからその大きさではないこと、どんぐりの中で虫も成長してから出てくることを伝えました。
5歳,女の子,日常系,横断歩道はどうして手をあげて渡るの？,こども向け,車を運転してる人に、いまから渡りますよ、いま渡っていますよ。だからまだ止まっててね。という合図をすると安全に渡れるからだよ。,手をあげて合図をすることによって、自分の身を身を守ることにつながるんだと教えました。
5歳,女の子,日常系,おじいちゃんはいっぱい苦労していたの？,ママ・パパ向け,会うたびに子供におじいちゃんは苦労してきたと言っています。子供には苦労してきたのはおばあちゃんも一緒だよと教えています。2人で苦労してきたからこそ今が楽しいのだと思います。子供には二人三脚で頑張ってきたんだよと教えています。,子供にあまり苦労してきたばかりを言ってもなんで苦労してきたのか分からないと思います。実際にどのような苦労してきたのか子供に伝えるべきだと思います。何の苦労をしてきたからどうなの？と子供は疑問に思ってしまうからです。
5歳,男の子,日常系,なんで人は服を着るの？,こども向け,"服を着ることで、色々な事から守られるんだよ。例えば裸で寒い日に外に出たら、風邪を引いちゃうでしょう。
 
 あと、迷子になったときに、服を着てると見つかりやすいでしょ。裸だと、みんな一緒に見えちゃうから。","恥ずかしいとかではなく、服の必要性を伝えました。
 
 小学生にあがってから、その辺は教えればいいかと。"
5歳,男の子,日常系,どうして線路には石がいっぱいあるの？,こども向け,"あの石には名前があって「バラスト」って言うんだって。
 
 カッコイイ名前だね。
 
 クッションの役割があるんだって。
 
 走行中の電車の揺れやうるさい音を防いでくれるよ。
 
 雨が降っても水はけが良いんだって。
 
 大きさも決まってるらしいよ。
 
 意味があるんだね。
 
 バラストのおかげで安心して電車に乗れるんだよ。","何にでも意味があると言うことを
 
 伝えたかったので、このように回答しました。
 
 
 
 何のために必要か理由を伝えることで
 
 理解が深まり、自分の得た知識が嬉しいようで、
 
 その後お友達にも教えてあげていました。
 
 
 
 インプットからのアウトプット
 
 その環境づくりを
 
 子育ての上で大切にしています。"
5歳,男の子,日常系,風邪をひいた時、どうして熱がでるの？,こども向け,"体の中にいたずらをするウィルス
 
 ""バイキンマン""みたいなものが入ってきて、それをやつけようと戦ってる時に熱がでるの。
 
 体の中で頑張って戦ってる証拠だよ。
 
 バイキンマンが入ってこられないように、毎日しっかり手洗いうがいしようね。","バイキンマンという知っているワードをつかうことで子供なりに理解すると思ったからです。
 
 また発熱時は心身ともに大人でもしんどくなりますが、頑張って戦ってるということで気持ち的に強くなると思ったからです。
 
 病気の時は普段より素直にいうことを受け入れてくれるようになるので、その時に今後の対策についても伝えるようにしています。"
5歳,女の子,日常系,どうしてお髭が生えてるの,こども向け,大人になったら生えてくるから、子供には生えてる人はいないんだよ。お友達には髭が生えてる人はいないでしょ。,疑問に対して、子供と大人の区別になるように答えました。大人になる証拠という意味で回答しましま
5歳,女の子,自然系,どうして魚には骨があるの？（焼き魚の骨を除けるのを見つつの質問）,こども向け,魚が水の中で泳ぐためには、しっぽとかお腹とか、体をしっかり動かせるようにしないといけないからだよ。そのために骨が体を支えてるんだ。実はキミたちの体の中にも、これと似たような骨がちゃんと入っているんだよ。もしも体の中にも骨が入っていないとどうなると思う？クラゲみたいにグニャグニャになってしまって、歩くことも座ることも、手をあげたりすることもできなくなってしまうんだ。それだと何もできなくて困るから、私たちの体にもちゃんとしっかりした骨が入っていて、体を動かせるようになってるよ。魚も一緒かな。,当たり前のように今まで目にしていたものにもちゃんと役割があって、それがないとどうなってしまうのかということや、自分が目にしたところ以外でもそのものが活躍している、ということを考えたり知って欲しかった。
5歳,女の子,自然系,タンポポの綿毛さんはなんで飛ぶの？,こども向け,"綿毛さんは全部種なんだよ。
 
 種を風さんが遠くに飛ばしてくれて 沢山タンポポさんが増えるようにしてるの。
 
 そうすることで 公園とか野原とか沢山タンポポさんが生まれて とても綺麗だよね?。",夢と希望と増える大切さを教えました。
5歳,女の子,日常系,どうして大人になると毛がいっぱい生えてくるの,こども向け,パパが体毛が体毛が濃い事に疑問に思った質問です。パパも体毛が濃い事を大変気にしています。子供には大人になると毛深い人と毛があまり生えない人がいるんだよと教えています。,人によってまちまちですが体毛が濃い人と薄い人がいます。子供はまだ皆んな薄いので大人の体毛の濃さが気になったのだと思います。子供には大人になるとだんだんと体が子供の頃とは違ってくるんだよと教えています。
5歳,男の子,自然系,恐竜はほんとにいたの？,こども向け,そうやね、骨を見つけた人がそうやってみんなに教えて、それが本になったりしてるんよ。でもママも、骨みつけたことないからわからんなぁ?。,1番が好きな息子だったので、やる気になれば発見したことない物を見つけることが出来ることを教えたかった。あと、他の人が「ない」と判断したものでも自分でやらなきゃわからない、という常識を疑うことを教えたかった。
5歳,女の子,日常系,どうしてママは好きな食べ物を子供に上げるの,ママ・パパ向け,"親でしたら誰でもそうだと思いますがかわいい子供に自分の好きな食べ物を食べさせたいと思うのが普通です。子供はどうして子供にくれるのだろうと不思議なようです。
 
 自分が食べなくても子供が食べているのを見ているだけで幸せな気持ちになれるのは凄いです。",ママは食べなくても子供に食べて貰いたいと思うんだよと教えました。皆んな大人になると分かるけど自分が好きな食べ物を子供に食べさせたいと思うんだよと教えました。
5歳,男の子,日常系,どうして幼稚園に行かないといけないのか？,こども向け,幼稚園でたくさんのお友達と仲良くなって、たくさんお絵描きしたり、たくさん外で遊んだり、それが幼稚園生のお仕事だよ。お家の中で一人だったら寂しいよね。家に帰ったら、幼稚園でのことをたくさん話してね。,幼稚園に行きたくない時期があり、こどもの気持ちを考えながら優しく説明しました。
5歳,女の子,日常系,大人はどうして皆んな仲が良いの,ママ・パパ向け,"子供は大人は皆んな仲が良いと思っています。
 
 子供はやはり好き嫌いがあるみたいで仲の良い子とそれほど好きではない子がいるみたいです。
 
 大人も皆んなが皆んな仲が良い訳ではないのですがお話していると子供には皆んなが仲が良いと思えているみたいです。",大人も子供と一緒で仲が良い人とそうでもない人がいるんだよと教えました。でも大人になると嫌いな人はいなくなるから皆んなとお話出来るようになるんだよと教えました。
5歳,男の子,哲学系,何で人間を殺すといけないの？,こども向け,元に戻せないからだよ。おもちゃは直したり、買い換えれば良いけど、人はそうはいけないのだよ？,簡単に分かるように説明しました。
5歳,男の子,日常系,どうして髪を洗わなければいけないの？,こども向け,髪を洗わないと、頭がベタベタになって臭くなったり、虫がわいてきちゃうかもしれないからだよ。,髪を洗わないと、自分が気持ち悪くなってしまうということを分かってもらいたかったです。その上で、髪を洗った方が気持ちいいんだよということも伝わっていたらいいと思います。
5歳,女の子,日常系,どうして大人は色々な事を知っているの,こども向け,パパとママも子供の頃は何も知らなかったんだよと教えました。どんどん大きくなって色々な事を知ったんだよと言いました。子供は大人は何でも知っていると思っています。大人になっても知らないこともあります。,子供にとって大人は何でも知っているすごい人なんだと思います。確かに子供目線で考えますと大人はすごいなと思えます。私達夫婦は週末は必ず子供を連れて出かけています。子供にすくすくと素直に育って欲しいからです。
5歳,女の子,日常系,働き始めたばかりだと仕事はつまらなくないけど、何回も同じことを続けるとつまらなくなる？,こども向け,同じ仕事でも、その中で楽しみや面白さを見つけていくんだよ。,将来どんな仕事でも飽きずに楽しみを見つけえてくれたらいいと思って答えました。
5歳,女の子,日常系,宅急便のトラックに「クール宅急便」って書いてるでしょ？どこから見ても普通のトラックなのにどこがCool（格好いい）なの？何がCoolなの？,こども向け,あれは「格好いいCool」じゃなくて「冷たいCool」なのよ。だから、漢字でちゃんと横に「冷蔵・冷凍」って書いてあるでしょう？別に格好いいトラックだからクールって書いてあるわけじゃないのよ。,インターナショナルの幼稚園に通っており、園では英語を使っているので「Cool」は、格好いいとかイカしているという意味で使う事が多かったので「クール宅急便」をそんな解釈で認識しているとは思いもよらず、車中で大笑いでした。ハーフでもなんでもないのに幼いうちから英語に慣れ親しむと発音も解釈も子供とはいえ全く違ったとらえ方をするようになると痛感し、外来語としてカタカナ表記されて使われる英語と日本特有に作られて使われている和製英語など当たり前に使っているけれど子供には不思議が一杯でしょうから疑問にはなるべく丁寧に答えようと思いました。
5歳,男の子,科学系,空はなんで色が変わるの？,こども向け,"君（息子の名前）が見えている空は、ほんの一部なんだ。
 
 実は、お空は回転しいてて、くるくる回っているんだよ。
 
 くるくる回ると、明るい所や暗い場所を通るんだよ。",主観的なものの見方から脱却し、全体を俯瞰して考えることができるような説明をしました。
5歳,男の子,自然系,なんで夜になるの？,こども向け,おひさまが地球の後ろの国も明るくしてあげないといけないから、おひさまがいない間は暗くなって夜になるんだよ。,地球の自転だとか難しい事よりも、自分たちだけではなく他の国や人達の存在も少し感じてもらえたらいいなと思って答えました。
5歳,女の子,自然系,サメがお魚を食べたらかわいそうじゃない？,こども向け,かわいそうかもしれないけどサメさんも生きるためにはご飯が必要だからお魚を食べるんだよ。意地悪でお魚を食べるわけじゃないんだよ。,捕食者を悪く考えがちな部分を改めてながら、分かるような言葉で生き物の命の繋がりを感じられるように答えました。
5歳,女の子,自然系,まつぼっくりは雨に濡れると何で傘が閉じるの？,ママ・パパ向け,"まつぼっくりには松の木の種が入っています。濡れてしまうと種が重くなり飛びませんので傘を閉じます。
 
 種は風にのって飛びます。たんぽぽの綿毛が雨の日に飛ばないのと一緒ですね。","まつぼっくりの種を見せてあげましょう。
 
 瓶の中に水を入れてその中にまつぼっくりを沈めると傘が閉じます。面白がりますよ。"
5歳,男の子,哲学系,人は死んだらどうなるの？,こども向け,天国にいって、お空から大切な人を見守っているんだよ,あなたが大切な人を亡くしても、一人ではないことを伝えたかった
5歳,男の子,日常系,どうしてタブレットをたくさん観ちゃいけないの？,こども向け,そればっかり見てると、目が悪くなったり、おバカさんになってしまうんだよ,バカになる根拠はないですが、とにかく長時間観ることを止めたかった
5歳,男の子,日常系,何で、ママは飲み会に行くの？,こども向け,お友達とお話ししたり、仲良くしたいからだよ。あなたもお友達ができたら、遊びに行っていいんだよ。,自分が飲み会に行くことをやめたくなかったから。また、まだ友達の概念が浅いので、親が楽しく人と交流している姿を見せて、友達の楽しさを知らせたかった。
5歳,男の子,哲学系,嘘をついたら地獄に行くの？,こども向け,そうだよ。閻魔様に舌を抜かれてしまうよ。,罰的な観念で教育してもいいかな、と思ったから。
5歳,男の子,日常系,何で、あの子（同級生）はチャイルドシートに乗ってないの？,こども向け,色々あるんだよ。さ、もう行くよ。,交通違反だと伝えると、その子に直接息子がそのことを伝えてトラブルになりそうだったので、話をそらした。
5歳,男の子,日常系,何でお薬飲むの？,こども向け,飲まないと、もっと風邪がひどくなって、入院しちゃうよ。パパとママと離れて一人で病院でねんねだよ。,風邪を治したかったので、脅してでも服薬させたかった。
5歳,女の子,日常系,どうしてパパは毎日お仕事にいってるの？,ママ・パパ向け,パパはね、お仕事をする事によって世の中の人のためになってそのお礼にお金をいただくんだよ。そしていただいたお金でご飯を買ったりお菓子を買ったりするんだよ。,子供がわかるようにお金が必要な理由を身近であるご飯やお菓子で例え理解してもらおうとしました。
5歳,女の子,日常系,なんで、このケースに入った、食べ物は食べたらいけないの？,こども向け,これはね、食べ物のように見えるけど、ろうそくの白い部分で作られてるから、おいしそうに見えるけど、食べるとお腹を壊すし、おいしくないんだよ。,"ろうそくのろうではなく、白い部分ということで、イメージが伝わりやすくなります。
 
 また、お腹を壊すよということで、行動を抑止できます。"
5歳,女の子,日常系,雛祭りに人形を何で飾るの,ママ・パパ向け,"先日雛祭り用のお人形を出して綺麗にふきました。2月の下旬ごろから飾ります。子供は雛祭りのお人形の顔が怖いみたいです。怖いから飾らないでと言います。
 
 私は子供に子供の成長を願って雛人形を飾るんだよと説明しました。子供は納得していましたがやはり雛人形は怖いみたいです。",雛人形の顔は独特な顔をしています。確かに子供部屋に飾ると夜は怖いかもしれません。子供がすくすくと成長を願って飾るので怖くないよと教えています。雛人形ももう少しユーモアのある顔をしていると怖くないのかもしれません。
5歳,女の子,自然系,カタツムリは何を食べるの？,こども向け,なんでも食べるんだって,幼稚園にカタツムリをもっていったところ何を食べるか分からず先生に聞いてみたらなんでも食べると回答を頂きました。
5歳,女の子,日常系,焼き芋食べるとおならがでるの,ママ・パパ向け,"我が家では週末焼き芋をオーブンで焼きます。
 
 平日は焼き芋を食べるとお腹がもたれておならが出てしまいますので週末だけ限定にしています。おならが出ると子供は恥ずかしいみたいです。日曜日の夜に食べた焼き芋が月曜日にもたれてしまっておならが出てしまうみたいです。",子供には焼き芋は食物繊維が入っているので身体にとても良い野菜なんだよと教えています。ただ難点なのはおならが出てしまうことです。おならは体に良いから出るのですがやはり恥ずかしさは大人も子供も同じです。
5歳,女の子,日常系,赤ちゃんはどこからでてくるの,こども向け,"ママのお腹の中のお家で、大事に育てられて、もうでてきていいよ。皆まってるよって、皆の早く出てきてーの声が届いたら、ママのお腹の中から 出ている道を
 
 通ってこんにちはーってでてくるんだよ。",おとぎ話でごまかすことなく、最初の性に触れるときでもあるので、あるがままを伝える努力をした。
5歳,男の子,自然系,どうして雨が降るとお月さまがいなくなるの？？？,こども向け,"お空には雲があるでしょう？雲は雨を降らせる「あまぐも」になったり、雷を落とす「かみなりぐも」になったりするんだよ！
 
 そういうあまぐもがお空にっぱいになるとお月様が隠れちゃうんだよ～～～！",自然の変化に関してはなるべくわかりやすいように理屈つきで答えています。「雨が降ってるから」という簡単な答えるのではなく。こうしたらどうなるとおもう？？と質問して子供たちの思いを聴きながら結果に導くようにしています。
5歳,女の子,哲学系,同性同士での結婚って変じゃないの？,こども向け,"愛し合っているなら何も変なことなんてないと思わない？
 
 二人が一緒にいたいと思うことが結婚の一番大事なことだから、あなたもそんな人ができたら教えてね。",自分で考えるチャンスも与えるようにあえて最初の一言は疑問形にしました。
5歳,女の子,日常系,何でお母さんはいっつも赤ちゃんのお世話ばっかりで私と遊んでくれないの？,こども向け,"赤ちゃんは自分でトイレに行けないし、自分でご飯が食べられないからだよ。
 
 あなたはもうちゃんとできるってお母さん知ってるから、安心して任せられるんだ。
 
 赤ちゃんもお姉ちゃんみたいになりたいって言ってるよ。",下の子が生まれて赤ちゃん返りしそうになった時の発言で、とにかく上の子を肯定することを心がけました。
5歳,男の子,自然系,太陽はどこから出てどこへしずんでいくの？,こども向け,太陽は東からでてきて南の空を通って西へ沈んでいくんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,太陽はどのくらいの大きさなの？,こども向け,直径140万㎞あるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,青い空はどこまで見えるの？,こども向け,上空200㎞あたりまでだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,金魚は全部で何種類いるの？,こども向け,全部で約100種類以上いるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,自然系,熱帯魚は全部で何種類いるの？,こども向け,全部で約2000種類いるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,カニのオスとメスはどうやって見分けるの？,こども向け,カニのメスは、卵を産むと、しばらくおなかにだきかかえてくらします。そのため、オスとくら比べて、メスのほうが腹の部分のはばが広く、四角に近い形をしています。オスのカニの腹の部分は、メスに比べて、はばがせまく、細長い三角形をしています。,短くまとめて言うことがポイントです。
5歳,男の子,科学系,どうしてライオンのオスにはたてがみがあるの？,こども向け,オスどうしが戦う時に首や頭を守るためにあるんだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,地球史上最大の動物はなに？,こども向け,シロナガスクジラだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,世界一大きな陸棲動物はなに？,こども向け,アフリカゾウだよ。,短くまとめて言うことがポイントです。
5歳,男の子,哲学系,世界一背が高い動物はなに？,こども向け,キリンだよ。,短くまとめて言うことがポイントです。
